,,,00.000006850000,   1.95280,
,,,00.000006860000,   1.95200,
,,,00.000006870000,   1.95120,
,,,00.000006880000,   1.95200,
,,,00.000006890000,   1.95280,
,,,00.000006900000,   1.95280,
,,,00.000006910000,   1.95280,
,,,00.000006920000,   1.95360,
,,,00.000006930000,   1.95280,
,,,00.000006940000,   1.95280,
,,,00.000006950000,   1.95280,
,,,00.000006960000,   1.95200,
,,,00.000006970000,   1.95200,
,,,00.000006980000,   1.95280,
,,,00.000006990000,   1.95280,
,,,00.000007000000,   1.95280,
,,,00.000007010000,   1.95280,
,,,00.000007020000,   1.95280,
,,,00.000007030000,   1.95200,
,,,00.000007040000,   1.95280,
,,,00.000007050000,   1.95280,
,,,00.000007060000,   1.95280,
,,,00.000007070000,   1.95280,
,,,00.000007080000,   1.95360,
,,,00.000007090000,   1.95280,
,,,00.000007100000,   1.95280,
,,,00.000007110000,   1.95280,
,,,00.000007120000,   1.95280,
,,,00.000007130000,   1.95200,
,,,00.000007140000,   1.95280,
,,,00.000007150000,   1.95280,
,,,00.000007160000,   1.95360,
,,,00.000007170000,   1.95360,
,,,00.000007180000,   1.95280,
,,,00.000007190000,   1.95280,
,,,00.000007200000,   1.95280,
,,,00.000007210000,   1.95280,
,,,00.000007220000,   1.95280,
,,,00.000007230000,   1.95280,
,,,00.000007240000,   1.95360,
,,,00.000007250000,   1.95360,
,,,00.000007260000,   1.95360,
,,,00.000007270000,   1.95280,
,,,00.000007280000,   1.95280,
,,,00.000007290000,   1.95280,
,,,00.000007300000,   1.95280,
,,,00.000007310000,   1.95280,
,,,00.000007320000,   1.95360,
,,,00.000007330000,   1.95280,
,,,00.000007340000,   1.95280,
,,,00.000007350000,   1.95280,
,,,00.000007360000,   1.95280,
,,,00.000007370000,   1.95280,
,,,00.000007380000,   1.95200,
,,,00.000007390000,   1.95280,
,,,00.000007400000,   1.95280,
,,,00.000007410000,   1.95280,
,,,00.000007420000,   1.95280,
,,,00.000007430000,   1.95200,
,,,00.000007440000,   1.95200,
,,,00.000007450000,   1.95280,
,,,00.000007460000,   1.95280,
,,,00.000007470000,   1.95200,
,,,00.000007480000,   1.95280,
,,,00.000007490000,   1.95280,
,,,00.000007500000,   1.95280,
,,,00.000007510000,   1.95280,
,,,00.000007520000,   1.95360,
,,,00.000007530000,   1.95280,
,,,00.000007540000,   1.95280,
,,,00.000007550000,   1.95360,
,,,00.000007560000,   1.95360,
,,,00.000007570000,   1.95360,
,,,00.000007580000,   1.95280,
,,,00.000007590000,   1.95280,
,,,00.000007600000,   1.95280,
,,,00.000007610000,   1.95280,
,,,00.000007620000,   1.95360,
,,,00.000007630000,   1.95360,
,,,00.000007640000,   1.95360,
,,,00.000007650000,   1.95360,
,,,00.000007660000,   1.95280,
,,,00.000007670000,   1.95360,
,,,00.000007680000,   1.95280,
,,,00.000007690000,   1.95280,
,,,00.000007700000,   1.95280,
,,,00.000007710000,   1.95280,
,,,00.000007720000,   1.95360,
,,,00.000007730000,   1.95440,
,,,00.000007740000,   1.95440,
,,,00.000007750000,   1.95360,
,,,00.000007760000,   1.95360,
,,,00.000007770000,   1.95360,
,,,00.000007780000,   1.95280,
,,,00.000007790000,   1.95360,
,,,00.000007800000,   1.95360,
,,,00.000007810000,   1.95360,
,,,00.000007820000,   1.95360,
,,,00.000007830000,   1.95440,
,,,00.000007840000,   1.95440,
,,,00.000007850000,   1.95360,
,,,00.000007860000,   1.95360,
,,,00.000007870000,   1.95280,
,,,00.000007880000,   1.95280,
,,,00.000007890000,   1.95360,
,,,00.000007900000,   1.95360,
,,,00.000007910000,   1.95440,
,,,00.000007920000,   1.95440,
,,,00.000007930000,   1.95440,
,,,00.000007940000,   1.95360,
,,,00.000007950000,   1.95360,
,,,00.000007960000,   1.95360,
,,,00.000007970000,   1.95360,
,,,00.000007980000,   1.95440,
,,,00.000007990000,   1.95440,
,,,00.000008000000,   1.95440,
,,,00.000008010000,   1.95360,
,,,00.000008020000,   1.95360,
,,,00.000008030000,   1.95360,
,,,00.000008040000,   1.95360,
,,,00.000008050000,   1.95360,
,,,00.000008060000,   1.95360,
,,,00.000008070000,   1.95440,
,,,00.000008080000,   1.95440,
,,,00.000008090000,   1.95360,
,,,00.000008100000,   1.95360,
,,,00.000008110000,   1.95440,
,,,00.000008120000,   1.95440,
,,,00.000008130000,   1.95360,
,,,00.000008140000,   1.95360,
,,,00.000008150000,   1.95360,
,,,00.000008160000,   1.95360,
,,,00.000008170000,   1.95360,
,,,00.000008180000,   1.95360,
,,,00.000008190000,   1.95360,
,,,00.000008200000,   1.95360,
,,,00.000008210000,   1.95360,
,,,00.000008220000,   1.95440,
,,,00.000008230000,   1.95440,
,,,00.000008240000,   1.95440,
,,,00.000008250000,   1.95520,
,,,00.000008260000,   1.95520,
,,,00.000008270000,   1.95440,
,,,00.000008280000,   1.95440,
,,,00.000008290000,   1.95360,
,,,00.000008300000,   1.95360,
,,,00.000008310000,   1.95360,
,,,00.000008320000,   1.95360,
,,,00.000008330000,   1.95440,
,,,00.000008340000,   1.95440,
,,,00.000008350000,   1.95360,
,,,00.000008360000,   1.95440,
,,,00.000008370000,   1.95520,
,,,00.000008380000,   1.95520,
,,,00.000008390000,   1.95520,
,,,00.000008400000,   1.95440,
,,,00.000008410000,   1.95440,
,,,00.000008420000,   1.95440,
,,,00.000008430000,   1.95440,
,,,00.000008440000,   1.95440,
,,,00.000008450000,   1.95520,
,,,00.000008460000,   1.95520,
,,,00.000008470000,   1.95520,
,,,00.000008480000,   1.95520,
,,,00.000008490000,   1.95440,
,,,00.000008500000,   1.95520,
,,,00.000008510000,   1.95440,
,,,00.000008520000,   1.95440,
,,,00.000008530000,   1.95440,
,,,00.000008540000,   1.95440,
,,,00.000008550000,   1.95520,
,,,00.000008560000,   1.95520,
,,,00.000008570000,   1.95520,
,,,00.000008580000,   1.95520,
,,,00.000008590000,   1.95520,
,,,00.000008600000,   1.95520,
,,,00.000008610000,   1.95520,
,,,00.000008620000,   1.95520,
,,,00.000008630000,   1.95440,
,,,00.000008640000,   1.95520,
,,,00.000008650000,   1.95520,
,,,00.000008660000,   1.95520,
,,,00.000008670000,   1.95600,
,,,00.000008680000,   1.95520,
,,,00.000008690000,   1.95520,
,,,00.000008700000,   1.95520,
,,,00.000008710000,   1.95520,
,,,00.000008720000,   1.95520,
,,,00.000008730000,   1.95520,
,,,00.000008740000,   1.95600,
,,,00.000008750000,   1.95600,
,,,00.000008760000,   1.95600,
,,,00.000008770000,   1.95680,
,,,00.000008780000,   1.95600,
,,,00.000008790000,   1.95600,
,,,00.000008800000,   1.95520,
,,,00.000008810000,   1.95520,
,,,00.000008820000,   1.95520,
,,,00.000008830000,   1.95600,
,,,00.000008840000,   1.95600,
,,,00.000008850000,   1.95600,
,,,00.000008860000,   1.95600,
,,,00.000008870000,   1.95600,
,,,00.000008880000,   1.95520,
,,,00.000008890000,   1.95520,
,,,00.000008900000,   1.95600,
,,,00.000008910000,   1.95520,
,,,00.000008920000,   1.95520,
,,,00.000008930000,   1.95520,
,,,00.000008940000,   1.95600,
,,,00.000008950000,   1.95600,
,,,00.000008960000,   1.95760,
,,,00.000008970000,   1.95760,
,,,00.000008980000,   1.95680,
,,,00.000008990000,   1.95600,
,,,00.000009000000,   1.95520,
,,,00.000009010000,   1.95520,
,,,00.000009020000,   1.95520,
,,,00.000009030000,   1.95600,
,,,00.000009040000,   1.95600,
,,,00.000009050000,   1.95680,
,,,00.000009060000,   1.95680,
,,,00.000009070000,   1.95680,
,,,00.000009080000,   1.95680,
,,,00.000009090000,   1.95680,
,,,00.000009100000,   1.95600,
,,,00.000009110000,   1.95520,
,,,00.000009120000,   1.95600,
,,,00.000009130000,   1.95680,
,,,00.000009140000,   1.95680,
,,,00.000009150000,   1.95680,
,,,00.000009160000,   1.95680,
,,,00.000009170000,   1.95680,
,,,00.000009180000,   1.95680,
,,,00.000009190000,   1.95680,
,,,00.000009200000,   1.95680,
,,,00.000009210000,   1.95760,
,,,00.000009220000,   1.95680,
,,,00.000009230000,   1.95680,
,,,00.000009240000,   1.95680,
,,,00.000009250000,   1.95760,
,,,00.000009260000,   1.95680,
,,,00.000009270000,   1.95600,
,,,00.000009280000,   1.95600,
,,,00.000009290000,   1.95680,
,,,00.000009300000,   1.95680,
,,,00.000009310000,   1.95680,
,,,00.000009320000,   1.95760,
,,,00.000009330000,   1.95680,
,,,00.000009340000,   1.95680,
,,,00.000009350000,   1.95680,
,,,00.000009360000,   1.95600,
,,,00.000009370000,   1.95680,
,,,00.000009380000,   1.95680,
,,,00.000009390000,   1.95680,
,,,00.000009400000,   1.95680,
,,,00.000009410000,   1.95760,
,,,00.000009420000,   1.95760,
,,,00.000009430000,   1.95760,
,,,00.000009440000,   1.95760,
,,,00.000009450000,   1.95680,
,,,00.000009460000,   1.95760,
,,,00.000009470000,   1.95760,
,,,00.000009480000,   1.95760,
,,,00.000009490000,   1.95840,
,,,00.000009500000,   1.95760,
,,,00.000009510000,   1.95760,
,,,00.000009520000,   1.95760,
,,,00.000009530000,   1.95760,
,,,00.000009540000,   1.95760,
,,,00.000009550000,   1.95760,
,,,00.000009560000,   1.95760,
,,,00.000009570000,   1.95760,
,,,00.000009580000,   1.95760,
,,,00.000009590000,   1.95760,
,,,00.000009600000,   1.95760,
,,,00.000009610000,   1.95760,
,,,00.000009620000,   1.95840,
,,,00.000009630000,   1.95840,
,,,00.000009640000,   1.95840,
,,,00.000009650000,   1.95840,
,,,00.000009660000,   1.95840,
,,,00.000009670000,   1.95760,
,,,00.000009680000,   1.95760,
,,,00.000009690000,   1.95760,
,,,00.000009700000,   1.95760,
,,,00.000009710000,   1.95840,
,,,00.000009720000,   1.95840,
,,,00.000009730000,   1.95840,
,,,00.000009740000,   1.95840,
,,,00.000009750000,   1.95920,
,,,00.000009760000,   1.95920,
,,,00.000009770000,   1.95920,
,,,00.000009780000,   1.95840,
,,,00.000009790000,   1.95840,
,,,00.000009800000,   1.95760,
,,,00.000009810000,   1.95840,
,,,00.000009820000,   1.95840,
,,,00.000009830000,   1.95920,
,,,00.000009840000,   1.95840,
,,,00.000009850000,   1.95920,
,,,00.000009860000,   1.95920,
,,,00.000009870000,   1.95920,
,,,00.000009880000,   1.95920,
,,,00.000009890000,   1.95840,
,,,00.000009900000,   1.95840,
,,,00.000009910000,   1.95840,
,,,00.000009920000,   1.95840,
,,,00.000009930000,   1.95920,
,,,00.000009940000,   1.96000,
,,,00.000009950000,   1.96000,
,,,00.000009960000,   1.96000,
,,,00.000009970000,   1.96000,
,,,00.000009980000,   1.95920,
,,,00.000009990000,   1.95840,
,,,00.000010000000,   1.95760,
,,,00.000010010000,   1.95840,
,,,00.000010020000,   1.95920,
,,,00.000010030000,   1.95920,
,,,00.000010040000,   1.96000,
,,,00.000010050000,   1.96080,
,,,00.000010060000,   1.96000,
,,,00.000010070000,   1.95920,
,,,00.000010080000,   1.95920,
,,,00.000010090000,   1.95840,
,,,00.000010100000,   1.95920,
,,,00.000010110000,   1.95920,
,,,00.000010120000,   1.96000,
,,,00.000010130000,   1.96000,
,,,00.000010140000,   1.96000,
,,,00.000010150000,   1.96000,
,,,00.000010160000,   1.96000,
,,,00.000010170000,   1.95920,
,,,00.000010180000,   1.95920,
,,,00.000010190000,   1.96000,
,,,00.000010200000,   1.95920,
,,,00.000010210000,   1.96000,
,,,00.000010220000,   1.96000,
,,,00.000010230000,   1.96000,
,,,00.000010240000,   1.96000,
,,,00.000010250000,   1.96000,
,,,00.000010260000,   1.96080,
,,,00.000010270000,   1.96000,
,,,00.000010280000,   1.96000,
,,,00.000010290000,   1.96000,
,,,00.000010300000,   1.96000,
,,,00.000010310000,   1.96000,
,,,00.000010320000,   1.96000,
,,,00.000010330000,   1.96000,
,,,00.000010340000,   1.96000,
,,,00.000010350000,   1.96080,
,,,00.000010360000,   1.96000,
,,,00.000010370000,   1.96080,
,,,00.000010380000,   1.96000,
,,,00.000010390000,   1.96000,
,,,00.000010400000,   1.96000,
,,,00.000010410000,   1.96000,
,,,00.000010420000,   1.96000,
,,,00.000010430000,   1.96080,
,,,00.000010440000,   1.96080,
,,,00.000010450000,   1.96080,
,,,00.000010460000,   1.96080,
,,,00.000010470000,   1.96080,
,,,00.000010480000,   1.96080,
,,,00.000010490000,   1.96080,
,,,00.000010500000,   1.96160,
,,,00.000010510000,   1.96080,
,,,00.000010520000,   1.96080,
,,,00.000010530000,   1.96080,
,,,00.000010540000,   1.96080,
,,,00.000010550000,   1.96080,
,,,00.000010560000,   1.96080,
,,,00.000010570000,   1.96160,
,,,00.000010580000,   1.96160,
,,,00.000010590000,   1.96160,
,,,00.000010600000,   1.96160,
,,,00.000010610000,   1.96080,
,,,00.000010620000,   1.96080,
,,,00.000010630000,   1.96080,
,,,00.000010640000,   1.96080,
,,,00.000010650000,   1.96080,
,,,00.000010660000,   1.96080,
,,,00.000010670000,   1.96160,
,,,00.000010680000,   1.96240,
,,,00.000010690000,   1.96240,
,,,00.000010700000,   1.96160,
,,,00.000010710000,   1.96160,
,,,00.000010720000,   1.96160,
,,,00.000010730000,   1.96080,
,,,00.000010740000,   1.96080,
,,,00.000010750000,   1.96160,
,,,00.000010760000,   1.96240,
,,,00.000010770000,   1.96240,
,,,00.000010780000,   1.96240,
,,,00.000010790000,   1.96240,
,,,00.000010800000,   1.96160,
,,,00.000010810000,   1.96160,
,,,00.000010820000,   1.96160,
,,,00.000010830000,   1.96240,
,,,00.000010840000,   1.96240,
,,,00.000010850000,   1.96240,
,,,00.000010860000,   1.96160,
,,,00.000010870000,   1.96160,
,,,00.000010880000,   1.96160,
,,,00.000010890000,   1.96080,
,,,00.000010900000,   1.96080,
,,,00.000010910000,   1.96160,
,,,00.000010920000,   1.96160,
,,,00.000010930000,   1.96240,
,,,00.000010940000,   1.96240,
,,,00.000010950000,   1.96240,
,,,00.000010960000,   1.96160,
,,,00.000010970000,   1.96160,
,,,00.000010980000,   1.96080,
,,,00.000010990000,   1.96160,
,,,00.000011000000,   1.96160,
,,,00.000011010000,   1.96240,
,,,00.000011020000,   1.96240,
,,,00.000011030000,   1.96160,
,,,00.000011040000,   1.96240,
,,,00.000011050000,   1.96240,
,,,00.000011060000,   1.96160,
,,,00.000011070000,   1.96240,
,,,00.000011080000,   1.96240,
,,,00.000011090000,   1.96240,
,,,00.000011100000,   1.96320,
,,,00.000011110000,   1.96240,
,,,00.000011120000,   1.96160,
,,,00.000011130000,   1.96160,
,,,00.000011140000,   1.96160,
,,,00.000011150000,   1.96160,
,,,00.000011160000,   1.96160,
,,,00.000011170000,   1.96160,
,,,00.000011180000,   1.96240,
,,,00.000011190000,   1.96240,
,,,00.000011200000,   1.96240,
,,,00.000011210000,   1.96160,
,,,00.000011220000,   1.96160,
,,,00.000011230000,   1.96240,
,,,00.000011240000,   1.96160,
,,,00.000011250000,   1.96240,
,,,00.000011260000,   1.96240,
,,,00.000011270000,   1.96240,
,,,00.000011280000,   1.96240,
,,,00.000011290000,   1.96240,
,,,00.000011300000,   1.96160,
,,,00.000011310000,   1.96080,
,,,00.000011320000,   1.96160,
,,,00.000011330000,   1.96160,
,,,00.000011340000,   1.96320,
,,,00.000011350000,   1.96320,
,,,00.000011360000,   1.96320,
,,,00.000011370000,   1.96240,
,,,00.000011380000,   1.96160,
,,,00.000011390000,   1.96160,
,,,00.000011400000,   1.96160,
,,,00.000011410000,   1.96160,
,,,00.000011420000,   1.96240,
,,,00.000011430000,   1.96240,
,,,00.000011440000,   1.96240,
,,,00.000011450000,   1.96240,
,,,00.000011460000,   1.96240,
,,,00.000011470000,   1.96160,
,,,00.000011480000,   1.96240,
,,,00.000011490000,   1.96240,
,,,00.000011500000,   1.96080,
,,,00.000011510000,   1.96080,
,,,00.000011520000,   1.96240,
,,,00.000011530000,   1.96240,
,,,00.000011540000,   1.96240,
,,,00.000011550000,   1.96240,
,,,00.000011560000,   1.96240,
,,,00.000011570000,   1.96160,
,,,00.000011580000,   1.96160,
,,,00.000011590000,   1.96160,
,,,00.000011600000,   1.96160,
,,,00.000011610000,   1.96240,
,,,00.000011620000,   1.96160,
,,,00.000011630000,   1.96160,
,,,00.000011640000,   1.96160,
,,,00.000011650000,   1.96160,
,,,00.000011660000,   1.96080,
,,,00.000011670000,   1.96160,
,,,00.000011680000,   1.96240,
,,,00.000011690000,   1.96240,
,,,00.000011700000,   1.96240,
,,,00.000011710000,   1.96160,
,,,00.000011720000,   1.96160,
,,,00.000011730000,   1.96160,
,,,00.000011740000,   1.96160,
,,,00.000011750000,   1.96160,
,,,00.000011760000,   1.96240,
,,,00.000011770000,   1.96240,
,,,00.000011780000,   1.96160,
,,,00.000011790000,   1.96240,
,,,00.000011800000,   1.96240,
,,,00.000011810000,   1.96240,
,,,00.000011820000,   1.96160,
,,,00.000011830000,   1.96160,
,,,00.000011840000,   1.96160,
,,,00.000011850000,   1.96160,
,,,00.000011860000,   1.96160,
,,,00.000011870000,   1.96160,
,,,00.000011880000,   1.96160,
,,,00.000011890000,   1.96240,
,,,00.000011900000,   1.96240,
,,,00.000011910000,   1.96160,
,,,00.000011920000,   1.96240,
,,,00.000011930000,   1.96240,
,,,00.000011940000,   1.96240,
,,,00.000011950000,   1.96240,
,,,00.000011960000,   1.96240,
,,,00.000011970000,   1.96240,
,,,00.000011980000,   1.96160,
,,,00.000011990000,   1.96240,
,,,00.000012000000,   1.96160,
,,,00.000012010000,   1.96160,
,,,00.000012020000,   1.96160,
,,,00.000012030000,   1.96160,
,,,00.000012040000,   1.96160,
,,,00.000012050000,   1.96240,
,,,00.000012060000,   1.96240,
,,,00.000012070000,   1.96240,
,,,00.000012080000,   1.96240,
,,,00.000012090000,   1.96240,
,,,00.000012100000,   1.96160,
,,,00.000012110000,   1.96240,
,,,00.000012120000,   1.96240,
,,,00.000012130000,   1.96160,
,,,00.000012140000,   1.96160,
,,,00.000012150000,   1.96240,
,,,00.000012160000,   1.96240,
,,,00.000012170000,   1.96160,
,,,00.000012180000,   1.96240,
,,,00.000012190000,   1.96240,
,,,00.000012200000,   1.96240,
,,,00.000012210000,   1.96160,
,,,00.000012220000,   1.96240,
,,,00.000012230000,   1.96160,
,,,00.000012240000,   1.96160,
,,,00.000012250000,   1.96240,
,,,00.000012260000,   1.96240,
,,,00.000012270000,   1.96240,
,,,00.000012280000,   1.96160,
,,,00.000012290000,   1.96160,
,,,00.000012300000,   1.96160,
,,,00.000012310000,   1.96160,
,,,00.000012320000,   1.96160,
,,,00.000012330000,   1.96160,
,,,00.000012340000,   1.96160,
,,,00.000012350000,   1.96160,
,,,00.000012360000,   1.96160,
,,,00.000012370000,   1.96080,
,,,00.000012380000,   1.96160,
,,,00.000012390000,   1.96160,
,,,00.000012400000,   1.96240,
,,,00.000012410000,   1.96160,
,,,00.000012420000,   1.96160,
,,,00.000012430000,   1.96160,
,,,00.000012440000,   1.96160,
,,,00.000012450000,   1.96160,
,,,00.000012460000,   1.96160,
,,,00.000012470000,   1.96160,
,,,00.000012480000,   1.96080,
,,,00.000012490000,   1.96080,
,,,00.000012500000,   1.96160,
,,,00.000012510000,   1.96160,
,,,00.000012520000,   1.96160,
,,,00.000012530000,   1.96080,
,,,00.000012540000,   1.96080,
,,,00.000012550000,   1.96160,
,,,00.000012560000,   1.96160,
,,,00.000012570000,   1.96080,
,,,00.000012580000,   1.96080,
,,,00.000012590000,   1.96000,
,,,00.000012600000,   1.96080,
,,,00.000012610000,   1.96080,
,,,00.000012620000,   1.96160,
,,,00.000012630000,   1.96160,
,,,00.000012640000,   1.96160,
,,,00.000012650000,   1.96160,
,,,00.000012660000,   1.96080,
,,,00.000012670000,   1.96160,
,,,00.000012680000,   1.96080,
,,,00.000012690000,   1.96080,
,,,00.000012700000,   1.96080,
,,,00.000012710000,   1.96160,
,,,00.000012720000,   1.96160,
,,,00.000012730000,   1.96240,
,,,00.000012740000,   1.96160,
,,,00.000012750000,   1.96080,
,,,00.000012760000,   1.96160,
,,,00.000012770000,   1.96080,
,,,00.000012780000,   1.96080,
,,,00.000012790000,   1.96080,
,,,00.000012800000,   1.96080,
,,,00.000012810000,   1.96080,
,,,00.000012820000,   1.96080,
,,,00.000012830000,   1.96080,
,,,00.000012840000,   1.96080,
,,,00.000012850000,   1.96080,
,,,00.000012860000,   1.96080,
,,,00.000012870000,   1.96160,
,,,00.000012880000,   1.96160,
,,,00.000012890000,   1.96160,
,,,00.000012900000,   1.96000,
,,,00.000012910000,   1.96080,
,,,00.000012920000,   1.96000,
,,,00.000012930000,   1.96080,
,,,00.000012940000,   1.96080,
,,,00.000012950000,   1.96160,
,,,00.000012960000,   1.96080,
,,,00.000012970000,   1.96080,
,,,00.000012980000,   1.96080,
,,,00.000012990000,   1.96080,
,,,00.000013000000,   1.96080,
,,,00.000013010000,   1.96000,
,,,00.000013020000,   1.96080,
,,,00.000013030000,   1.96080,
,,,00.000013040000,   1.96080,
,,,00.000013050000,   1.96080,
,,,00.000013060000,   1.96080,
,,,00.000013070000,   1.96000,
,,,00.000013080000,   1.96000,
,,,00.000013090000,   1.96000,
,,,00.000013100000,   1.96000,
,,,00.000013110000,   1.96080,
,,,00.000013120000,   1.96080,
,,,00.000013130000,   1.96080,
,,,00.000013140000,   1.96080,
,,,00.000013150000,   1.96000,
,,,00.000013160000,   1.96000,
,,,00.000013170000,   1.96000,
,,,00.000013180000,   1.96000,
,,,00.000013190000,   1.96080,
,,,00.000013200000,   1.96000,
,,,00.000013210000,   1.96000,
,,,00.000013220000,   1.96000,
,,,00.000013230000,   1.96000,
,,,00.000013240000,   1.96000,
,,,00.000013250000,   1.96000,
,,,00.000013260000,   1.96080,
,,,00.000013270000,   1.96080,
,,,00.000013280000,   1.96000,
,,,00.000013290000,   1.96000,
,,,00.000013300000,   1.95920,
,,,00.000013310000,   1.95840,
,,,00.000013320000,   1.95920,
,,,00.000013330000,   1.95920,
,,,00.000013340000,   1.95920,
,,,00.000013350000,   1.95920,
,,,00.000013360000,   1.96000,
,,,00.000013370000,   1.96080,
,,,00.000013380000,   1.96000,
,,,00.000013390000,   1.96000,
,,,00.000013400000,   1.96000,
,,,00.000013410000,   1.96000,
,,,00.000013420000,   1.96000,
,,,00.000013430000,   1.96000,
,,,00.000013440000,   1.96000,
,,,00.000013450000,   1.96000,
,,,00.000013460000,   1.96000,
,,,00.000013470000,   1.96000,
,,,00.000013480000,   1.95920,
,,,00.000013490000,   1.95920,
,,,00.000013500000,   1.96000,
,,,00.000013510000,   1.96000,
,,,00.000013520000,   1.95920,
,,,00.000013530000,   1.96000,
,,,00.000013540000,   1.96000,
,,,00.000013550000,   1.96000,
,,,00.000013560000,   1.96000,
,,,00.000013570000,   1.96000,
,,,00.000013580000,   1.95920,
,,,00.000013590000,   1.96000,
,,,00.000013600000,   1.96000,
,,,00.000013610000,   1.95920,
,,,00.000013620000,   1.95920,
,,,00.000013630000,   1.95920,
,,,00.000013640000,   1.95920,
,,,00.000013650000,   1.95920,
,,,00.000013660000,   1.95920,
,,,00.000013670000,   1.95840,
,,,00.000013680000,   1.95840,
,,,00.000013690000,   1.95920,
,,,00.000013700000,   1.95920,
,,,00.000013710000,   1.96000,
,,,00.000013720000,   1.96000,
,,,00.000013730000,   1.96000,
,,,00.000013740000,   1.95920,
,,,00.000013750000,   1.95920,
,,,00.000013760000,   1.95920,
,,,00.000013770000,   1.95920,
,,,00.000013780000,   1.95840,
,,,00.000013790000,   1.95920,
,,,00.000013800000,   1.95840,
,,,00.000013810000,   1.95840,
,,,00.000013820000,   1.95840,
,,,00.000013830000,   1.95840,
,,,00.000013840000,   1.95920,
,,,00.000013850000,   1.95920,
,,,00.000013860000,   1.95840,
,,,00.000013870000,   1.95840,
,,,00.000013880000,   1.95840,
,,,00.000013890000,   1.95840,
,,,00.000013900000,   1.95920,
,,,00.000013910000,   1.95920,
,,,00.000013920000,   1.95920,
,,,00.000013930000,   1.95920,
,,,00.000013940000,   1.95840,
,,,00.000013950000,   1.95760,
,,,00.000013960000,   1.95840,
,,,00.000013970000,   1.95840,
,,,00.000013980000,   1.95840,
,,,00.000013990000,   1.95840,
,,,00.000014000000,   1.95840,
,,,00.000014010000,   1.95760,
,,,00.000014020000,   1.95840,
,,,00.000014030000,   1.95840,
,,,00.000014040000,   1.95920,
,,,00.000014050000,   1.95840,
,,,00.000014060000,   1.95920,
,,,00.000014070000,   1.95840,
,,,00.000014080000,   1.95840,
,,,00.000014090000,   1.95760,
,,,00.000014100000,   1.95840,
,,,00.000014110000,   1.95760,
,,,00.000014120000,   1.95760,
,,,00.000014130000,   1.95760,
,,,00.000014140000,   1.95840,
,,,00.000014150000,   1.95840,
,,,00.000014160000,   1.95840,
,,,00.000014170000,   1.95840,
,,,00.000014180000,   1.95760,
,,,00.000014190000,   1.95760,
,,,00.000014200000,   1.95760,
,,,00.000014210000,   1.95760,
,,,00.000014220000,   1.95840,
,,,00.000014230000,   1.95840,
,,,00.000014240000,   1.95840,
,,,00.000014250000,   1.95840,
,,,00.000014260000,   1.95840,
,,,00.000014270000,   1.95760,
,,,00.000014280000,   1.95840,
,,,00.000014290000,   1.95760,
,,,00.000014300000,   1.95760,
,,,00.000014310000,   1.95840,
,,,00.000014320000,   1.95760,
,,,00.000014330000,   1.95840,
,,,00.000014340000,   1.95760,
,,,00.000014350000,   1.95760,
,,,00.000014360000,   1.95760,
,,,00.000014370000,   1.95760,
,,,00.000014380000,   1.95680,
,,,00.000014390000,   1.95760,
,,,00.000014400000,   1.95760,
,,,00.000014410000,   1.95760,
,,,00.000014420000,   1.95760,
,,,00.000014430000,   1.95760,
,,,00.000014440000,   1.95840,
,,,00.000014450000,   1.95840,
,,,00.000014460000,   1.95840,
,,,00.000014470000,   1.95760,
,,,00.000014480000,   1.95760,
,,,00.000014490000,   1.95680,
,,,00.000014500000,   1.95680,
,,,00.000014510000,   1.95680,
,,,00.000014520000,   1.95680,
,,,00.000014530000,   1.95680,
,,,00.000014540000,   1.95760,
,,,00.000014550000,   1.95760,
,,,00.000014560000,   1.95760,
,,,00.000014570000,   1.95760,
,,,00.000014580000,   1.95680,
,,,00.000014590000,   1.95680,
,,,00.000014600000,   1.95680,
,,,00.000014610000,   1.95680,
,,,00.000014620000,   1.95680,
,,,00.000014630000,   1.95680,
,,,00.000014640000,   1.95680,
,,,00.000014650000,   1.95680,
,,,00.000014660000,   1.95680,
,,,00.000014670000,   1.95680,
,,,00.000014680000,   1.95680,
,,,00.000014690000,   1.95680,
,,,00.000014700000,   1.95680,
,,,00.000014710000,   1.95680,
,,,00.000014720000,   1.95680,
,,,00.000014730000,   1.95760,
,,,00.000014740000,   1.95760,
,,,00.000014750000,   1.95760,
,,,00.000014760000,   1.95680,
,,,00.000014770000,   1.95600,
,,,00.000014780000,   1.95680,
,,,00.000014790000,   1.95600,
,,,00.000014800000,   1.95680,
,,,00.000014810000,   1.95680,
,,,00.000014820000,   1.95760,
,,,00.000014830000,   1.95680,
,,,00.000014840000,   1.95760,
,,,00.000014850000,   1.95680,
,,,00.000014860000,   1.95600,
,,,00.000014870000,   1.95680,
,,,00.000014880000,   1.95680,
,,,00.000014890000,   1.95680,
,,,00.000014900000,   1.95760,
,,,00.000014910000,   1.95680,
,,,00.000014920000,   1.95600,
,,,00.000014930000,   1.95600,
,,,00.000014940000,   1.95600,
,,,00.000014950000,   1.95600,
,,,00.000014960000,   1.95600,
,,,00.000014970000,   1.95600,
,,,00.000014980000,   1.95600,
,,,00.000014990000,   1.95680,
,,,00.000015000000,   1.95680,
,,,00.000015010000,   1.95680,
,,,00.000015020000,   1.95680,
,,,00.000015030000,   1.95680,
,,,00.000015040000,   1.95600,
,,,00.000015050000,   1.95600,
,,,00.000015060000,   1.95600,
,,,00.000015070000,   1.95600,
